,rpersona,reduca
95168,0193951061102,3.0
95169,0193951061103,11.0
95170,0193951071101,11.0
95171,0193951071102,16.0
95172,0193951071103,16.0
95173,0193951071104,7.0
95174,0193951081101,8.0
95175,0193951081102,11.0
95176,0193951081103,9.0
95177,0193960531101,2.0
95178,0193960531102,4.0
95179,0193960531103,11.0
95180,0193960531104,0.0
95181,0193960531105,11.0
95182,0193960531106,0.0
95183,0193960531107,0.0
95184,0193960541101,11.0
95185,0193960541102,14.0
95186,0193960561101,12.0
95187,0193960561102,8.0
95188,0193960561103,7.0
95189,0193960561104,0.0
95190,0193961881101,8.0
95191,0193961881102,0.0
95192,0193961881103,0.0
95193,0193961891101,16.0
95194,0193961901101,11.0
95195,0193961901102,16.0
95196,0193961901103,16.0
95197,0193961901104,15.0
95198,0193961911101,0.0
95199,0193961911102,11.0
95200,0193961911103,8.0
95201,0193961911104,0.0
95202,0193961921101,11.0
95203,0193961921102,8.0
95204,0193961921103,2.0
95205,0193970171101,11.0
95206,0193970171102,0.0
95207,0193970171103,2.0
95208,0193970181101,11.0
95209,0193970181102,0.0
95210,0193970181103,0.0
95211,0193970181104,3.0
95212,0193970181105,2.0
95213,0193970191101,2.0
95214,0193970191102,
95215,0193970191103,9.0
95216,0193970191104,0.0
95217,0193970191105,0.0
95218,0193970191106,0.0
95219,0193970191107,7.0
95220,0193970191108,8.0
95221,0193970201101,0.0
95222,0193970201102,0.0
95223,0193970201103,0.0
95224,0193970201104,
95225,0193971251101,12.0
95226,0193971251102,11.0
95227,0193971261101,0.0
95228,0193971261102,
95229,0193971261103,0.0
95230,0193971261104,0.0
95231,0193971271101,11.0
95232,0193971271102,11.0
95233,0193971271103,3.0
95234,0193971271104,
95235,0193971281101,0.0
95236,0193971281102,0.0
95237,0193971281103,
95238,0193980211101,
95239,0193980211102,
95240,0193980211103,
95241,0193980211104,0.0
95242,0193980211105,11.0
95243,0193980221101,2.0
95244,0193980221102,9.0
95245,0193980221103,7.0
95246,0193980231101,9.0
95247,0193980231102,9.0
95248,0193980241101,0.0
95249,0193980241102,11.0
95250,0193980241103,8.0
95251,0193980971101,5.0
95252,0193980971102,2.0
95253,0193980971103,
95254,0193980981101,1.0
95255,0193980981102,
95256,0193980981103,
95257,0193980991101,11.0
95258,0193980991102,8.0
95259,0193980991103,2.0
95260,0193981001101,2.0
95261,0193981001102,11.0
95262,0193981001104,8.0
95263,0194020971101,0.0
95264,0194020971102,0.0
95265,0194020971103,2.0
95266,0194020981101,11.0
95267,0194020981102,0.0
95268,0194020981103,0.0
95269,0194020991101,11.0
95270,0194020991102,0.0
95271,0194020991103,0.0
95272,0194020991104,0.0
95273,0194021001101,0.0
95274,0194021001102,2.0
95275,0194022371101,14.0
95276,0194022371102,0.0
95277,0194022371103,0.0
95278,0194022371104,0.0
95279,0194022371105,1.0
95280,0194022371106,0.0
95281,0194022381101,8.0
95282,0194022381102,3.0
95283,0194022381103,11.0
95284,0194022391101,0.0
95285,0194022391102,2.0
95286,0194022401101,0.0
95287,0194022401102,8.0
95288,0194022401103,0.0
95289,0194022401104,0.0
95290,0194041451101,2.0
95291,0194041461101,0.0
95292,0194041461102,0.0
95293,0194041471101,11.0
95294,0194041471102,7.0
95295,0194041471103,3.0
95296,0194041481101,0.0
95297,0194041481102,7.0
95298,0194041481103,0.0
95299,0194041481104,10.0
95300,0194044971101,0.0
95301,0194044971102,0.0
95302,0194044971103,11.0
95303,0194044971104,0.0
95304,0194044981101,0.0
95305,0194044981102,0.0
95306,0194044981103,1.0
95307,0194044991101,0.0
95308,0194045001101,11.0
95309,0194045001102,0.0
95310,0194045001103,0.0
95311,0194050571101,0.0
95312,0194050571102,11.0
95313,0194050571103,11.0
95314,0194050571104,9.0
95315,0194050571105,0.0
95316,0194050591101,3.0
95317,0194050601101,0.0
95318,0194050601102,11.0
95319,0194050601103,0.0
95320,0194050601104,0.0
95321,0194052191101,0.0
95322,0194052191102,0.0
95323,0194052191103,0.0
95324,0194052191104,0.0
95325,0194052191105,
95326,0194052191106,0.0
95327,0194052201101,2.0
95328,0194052201102,2.0
95329,0194052201103,0.0
95330,0194052211101,2.0
95331,0194052211102,
95332,0194052211103,10.0
95333,0194052211104,8.0
95334,0194052231101,1.0
95335,0194052231102,
95336,0194052231103,7.0
95337,0194052231104,0.0
95338,0194052231105,11.0
95339,0194052231106,0.0
95340,0194052241101,0.0
95341,0194052241102,16.0
95342,0194052241103,
95343,0194071331101,5.0
95344,0194071331102,
95345,0194071331103,0.0
95346,0194071341101,0.0
95347,0194071341102,0.0
95348,0194071341103,0.0
95349,0194071341104,0.0
95350,0194071341105,2.0
95351,0194071341106,
95352,0194071351101,5.0
95353,0194071351102,5.0
95354,0194071351103,11.0
95355,0194071361101,0.0
95356,0194071361102,0.0
95357,0194071361103,0.0
95358,0194071361104,0.0
95359,0194073961101,11.0
95360,0194073961102,0.0
95361,0194073961103,11.0
95362,0194073961104,11.0
95363,0194073961105,10.0
95364,0194073961106,7.0
95365,0194073971101,0.0
95366,0194073971102,0.0
95367,0194073971103,1.0
95368,0194073991101,11.0
95369,0194073991102,10.0
95370,0194073991103,13.0
95371,0194074001101,5.0
95372,0194074001102,9.0
95373,0194074001103,16.0
95374,0194074001104,11.0
95375,0194080871101,0.0
95376,0194080871102,0.0
95377,0194080871103,11.0
95378,0194080871104,2.0
95379,0194080871105,2.0
95380,0194080971101,0.0
95381,0194080971102,0.0
95382,0194081581101,0.0
95383,0194081581102,0.0
95384,0194081581103,11.0
95385,0194081581104,0.0
95386,0194081581105,0.0
95387,0194081581106,9.0
95388,0194081581107,0.0
95389,0194081591101,5.0
95390,0194081591102,3.0
95391,0194081961101,0.0
95392,0194081961102,0.0
95393,0194081961103,11.0
95394,0194081961104,11.0
95395,0194081961105,9.0
95396,0194081961106,0.0
95397,0194081961107,0.0
95398,0194081961108,2.0
95399,0194082011101,0.0
95400,0194082011102,0.0
95401,0194082351101,9.0
95402,0194082351102,11.0
95403,0194082351103,0.0
95404,0194082351104,0.0
95405,0194082441101,0.0
95406,0194082441102,0.0
95407,0194082441103,9.0
95408,0194082441104,7.0
95409,0194082441105,0.0
95410,0194082441106,0.0
95411,0194082441107,
95412,0194090131101,4.0
95413,0194090131102,0.0
95414,0194090131103,7.0
95415,0194090141101,4.0
95416,0194090141102,0.0
95417,0194090141103,0.0
95418,0194090151101,0.0
95419,0194090161101,0.0
95420,0194090161102,8.0
95421,0194090161103,0.0
95422,0194090161104,0.0
95423,0194090691101,0.0
95424,0194090691102,0.0
95425,0194090701101,11.0
95426,0194090711101,12.0
95427,0194090711102,8.0
95428,0194090711103,10.0
95429,0194090711104,0.0
95430,0194090711105,
95431,0194101491101,
95432,0194101491102,
95433,0194101501101,11.0
95434,0194101501102,0.0
95435,0194101501103,11.0
95436,0194101501104,10.0
95437,0194101501105,0.0
95438,0194101501106,0.0
95439,0194101501107,9.0
95440,0194101511101,3.0
95441,0194101511102,9.0
95442,0194101521101,8.0
95443,0194101521102,0.0
95444,0194101521103,0.0
95445,0194104731101,14.0
95446,0194104731102,10.0
95447,0194104731103,
95448,0194104741101,12.0
95449,0194104741102,11.0
95450,0194104741103,11.0
95451,0194104741104,0.0
95452,0194104741105,
95453,0194104751101,11.0
95454,0194104751102,0.0
95455,0194104761101,11.0
95456,0194104761102,11.0
95457,0194104761103,2.0
95458,0194104761104,2.0
95459,0194110691101,0.0
95460,0194110691102,0.0
95461,0194110691103,2.0
95462,0194110691104,1.0
95463,0194110701101,3.0
95464,0194110701102,
95465,0194110711101,1.0
95466,0194110721101,
95467,0194112801101,3.0
95468,0194112801102,
95469,0194112811101,
95470,0194112811102,5.0
95471,0194112821101,2.0
95472,0194112831101,0.0
95473,0194112831102,0.0
95474,0194112831103,9.0
95475,0194112831104,7.0
95476,0194112831105,3.0
95477,0194120141101,11.0
95478,0194120141102,1.0
95479,0194120141103,9.0
95480,0194120141104,11.0
95481,0194120141105,0.0
95482,0194120141106,11.0
95483,0194120141108,11.0
95484,0194120291101,
95485,0194120441101,16.0
95486,0194120441102,9.0
95487,0194120441103,0.0
95488,0194120591101,11.0
95489,0194120591102,1.0
95490,0194120741101,11.0
95491,0194120741102,11.0
95492,0194120741103,7.0
95493,0194120741104,0.0
95494,0194120741105,
95495,0194120891101,9.0
95496,0194120891102,9.0
95497,0194121191101,16.0
95498,0194121191102,16.0
95499,0194121191103,
95500,0194121491101,11.0
95501,0194132821101,0.0
95502,0194132821102,0.0
95503,0194132821103,9.0
95504,0194132821104,0.0
95505,0194132821105,0.0
95506,0194132821106,0.0
95507,0194132831101,11.0
95508,0194132831102,
95509,0194132831103,11.0
95510,0194132831104,7.0
95511,0194132831105,0.0
95512,0194132841101,0.0
95513,0194132841102,0.0
95514,0194132841103,8.0
95515,0194132841104,0.0
95516,0194132841105,2.0
95517,0194135721101,8.0
95518,0194135721102,9.0
95519,0194135721103,14.0
95520,0194135721104,9.0
95521,0194135731101,11.0
95522,0194135731102,0.0
95523,0194135741101,0.0
95524,0194135741102,11.0
95525,0194135741103,0.0
95526,0194135741104,1.0
95527,0194135741105,
95528,0194135751101,0.0
95529,0194135751102,0.0
95530,0194135761101,0.0
95531,0194141171101,
95532,0194141171102,2.0
95533,0194141201101,4.0
95534,0194141201102,
95535,0194143501101,11.0
95536,0194143501102,0.0
95537,0194143501103,0.0
95538,0194143501104,3.0
95539,0194143511101,
95540,0194143511102,
95541,0194143521101,9.0
95542,0194143521102,0.0
95543,0194143521103,0.0
95544,0194143531101,0.0
95545,0194143531102,
95546,0194143541101,3.0
95547,0194143541102,
95548,0194143551101,
95549,0194143551102,
95550,0194150091101,2.0
95551,0194150091102,
95552,0194150091103,11.0
95553,0194150091104,8.0
95554,0194150091105,11.0
95555,0194150091106,11.0
95556,0194150091107,
95557,0194150091109,11.0
95558,0194150091110,13.0
95559,0194150091111,1.0
95560,0194150111101,3.0
95561,0194150121101,11.0
95562,0194150121102,11.0
95563,0194150121103,0.0
95564,0194150121104,0.0
95565,0194150951101,
95566,0194150961101,11.0
95567,0194150961102,0.0
95568,0194150971101,11.0
95569,0194150971102,0.0
95570,0194150981101,11.0
95571,0194150981102,11.0
95572,0194151001101,2.0
95573,0194151001102,
95574,0194160391101,0.0
95575,0194160391102,1.0
95576,0194160391103,0.0
95577,0194160391104,0.0
95578,0194160391105,3.0
95579,0194160401101,0.0
95580,0194160401102,11.0
95581,0194160401103,8.0
95582,0194160401104,0.0
95583,0194160831101,5.0
95584,0194160831102,0.0
95585,0194160831103,7.0
95586,0194160841101,3.0
95587,0194160841102,2.0
95588,0194160841103,16.0
95589,0194160841104,11.0
95590,0194160841105,0.0
95591,0194160851101,14.0
95592,0194160851102,0.0
95593,0194160851103,1.0
95594,0194160861101,0.0
95595,0194160861102,0.0
95596,0194160861103,11.0
95597,0194160861104,14.0
95598,0194160861105,8.0
95599,0194160871101,0.0
95600,0194160871102,0.0
95601,0194160871103,13.0
95602,0194160871104,10.0
95603,0194160871105,7.0
95604,0194160871106,0.0
95605,0194160871107,1.0
95606,0194160871108,11.0
95607,0194160871109,11.0
95608,0194160881101,11.0
95609,0194160881102,0.0
95610,0194160881103,14.0
95611,0194160881104,11.0
95612,0194160881105,13.0
95613,0194160881106,10.0
95614,0194160881107,0.0
95615,0194170971101,0.0
95616,0194170971102,2.0
95617,0194170971103,
95618,0194170981101,3.0
95619,0194170981102,0.0
95620,0194170981103,0.0
95621,0194170981104,11.0
95622,0194170981105,11.0
95623,0194170981106,
95624,0194170991101,
95625,0194170991102,
95626,0194170991103,11.0
95627,0194171001101,
95628,0194171001102,
95629,0194174531101,9.0
95630,0194174531102,0.0
95631,0194174531103,11.0
95632,0194174531104,0.0
95633,0194174531105,0.0
95634,0194174531106,2.0
95635,0194174531107,
95636,0194174541101,3.0
95637,0194174541102,2.0
95638,0194174551101,11.0
95639,0194174551102,10.0
95640,0194174551103,15.0
95641,0194174551104,11.0
95642,0194174551105,0.0
95643,0194174551106,3.0
95644,0194174561101,9.0
95645,0194174561102,0.0
95646,0194174561103,11.0
95647,0194174561104,0.0
95648,0194174561105,0.0
95649,0194180971101,0.0
95650,0194180971102,0.0
95651,0194180971103,2.0
95652,0194180981101,0.0
95653,0194180981102,0.0
95654,0194180981103,11.0
95655,0194180981104,9.0
95656,0194180981105,0.0
95657,0194180981106,0.0
95658,0194180981107,
95659,0194180991101,4.0
95660,0194180991102,1.0
95661,0194181001101,2.0
95662,0194181001102,2.0
95663,0194184761101,0.0
95664,0194184761102,0.0
95665,0194184761103,0.0
95666,0194184761104,2.0
95667,0194184781101,0.0
95668,0194184781102,0.0
95669,0194184781103,0.0
95670,0194184781104,2.0
95671,0194184791101,0.0
95672,0194184791102,0.0
95673,0194184791103,11.0
95674,0194184791104,8.0
95675,0194184791105,0.0
95676,0194184801101,0.0
95677,0194184801102,0.0
95678,0194184801103,7.0
95679,0194184801104,0.0
95680,0194184801105,0.0
95681,0194184801106,3.0
95682,0194200811101,0.0
95683,0194200811102,11.0
95684,0194200811103,8.0
95685,0194200811104,0.0
95686,0194200811105,0.0
95687,0194200811106,0.0
95688,0194200811107,0.0
95689,0194200821101,0.0
95690,0194200821102,0.0
95691,0194200821103,8.0
95692,0194200821104,0.0
95693,0194200821105,0.0
95694,0194200821106,0.0
95695,0194200831101,2.0
95696,0194200831102,0.0
95697,0194200831103,14.0
95698,0194200831104,11.0
95699,0194200831105,7.0
95700,0194200831106,2.0
95701,0194202191101,3.0
95702,0194202191102,3.0
95703,0194202201101,0.0
95704,0194202201102,
95705,0194202211101,0.0
95706,0194202211102,
95707,0194202221101,1.0
95708,0194202221102,
95709,0194202221103,0.0
95710,0194202221104,
95711,0194202221105,10.0
95712,0194202221106,7.0
95713,0194202221107,0.0
95714,0194202221108,0.0
95715,0194202221109,0.0
95716,0194202221110,2.0
95717,0194202221111,
95718,0194202231101,3.0
95719,0194210131101,4.0
95720,0194210131102,
95721,0194210131103,11.0
95722,0194210141101,3.0
95723,0194210141102,1.0
95724,0194210151101,11.0
95725,0194210151102,0.0
95726,0194210151103,
95727,0194210661101,2.0
95728,0194210661102,
95729,0194210661103,11.0
95730,0194210661104,11.0
95731,0194210671101,0.0
95732,0194210671102,0.0
95733,0194210671103,13.0
95734,0194210671104,16.0
95735,0194210681101,11.0
95736,0194210681102,0.0
95737,0194210681103,11.0
95738,0194210681104,10.0
95739,0194210681105,7.0
95740,0194210681106,0.0
95741,0194210681107,0.0
95742,0194210681108,1.0
95743,0194210681109,1.0
95744,0194210691101,0.0
95745,0194210691102,0.0
95746,0194210691103,10.0
95747,0194210691104,8.0
95748,0194210691105,0.0
95749,0194210691106,0.0
95750,0194210701101,7.0
95751,0194210701102,0.0
95752,0194210701103,2.0
95753,0194221291101,2.0
95754,0194221291102,3.0
95755,0194221291103,1.0
95756,0194221301101,0.0
95757,0194221301102,3.0
95758,0194221301103,0.0
95759,0194221311101,
95760,0194221321101,12.0
95761,0194221321102,0.0
95762,0194221321103,0.0
95763,0194221321104,0.0
95764,0194221321105,1.0
95765,0194222721101,
95766,0194222731101,0.0
95767,0194222731102,10.0
95768,0194222731103,0.0
95769,0194222741101,0.0
95770,0194222751101,0.0
95771,0194222751102,1.0
95772,0194231371101,11.0
95773,0194231371102,0.0
95774,0194231381101,0.0
95775,0194231381102,0.0
95776,0194231381103,11.0
95777,0194231381104,0.0
95778,0194231391101,0.0
95779,0194231391102,2.0
95780,0194231401101,0.0
95781,0194231401102,0.0
95782,0194231401103,7.0
95783,0194231401104,0.0
95784,0194232971101,0.0
95785,0194232971102,10.0
95786,0194232971103,0.0
95787,0194232981101,0.0
95788,0194232981102,0.0
95789,0194232981103,0.0
95790,0194232981104,0.0
95791,0194232991101,0.0
95792,0194232991102,0.0
95793,0194232991103,0.0
95794,0194233001101,0.0
95795,0194233001102,0.0
95796,0194233001103,8.0
95797,0194233001104,0.0
95798,0194233001105,
95799,0194240291101,5.0
95800,0194240291102,3.0
95801,0194240301101,0.0
95802,0194240301102,7.0
95803,0194240301103,8.0
95804,0194240321101,11.0
95805,0194240321102,0.0
95806,0194240321103,3.0
95807,0194242011101,9.0
95808,0194242011102,10.0
95809,0194242011103,0.0
95810,0194242011104,1.0
95811,0194242021101,2.0
95812,0194242031101,3.0
95813,0194242031102,
95814,0194242051101,8.0
95815,0194242051102,0.0
95816,0194242051103,0.0
95817,0194242051104,0.0
95818,0194242081101,4.0
95819,0194242081102,0.0
95820,0194242081103,9.0
95821,0194242081104,0.0
95822,0194242081105,0.0
95823,0194250101101,0.0
95824,0194250101102,0.0
95825,0194250101103,11.0
95826,0194250101104,11.0
95827,0194250101105,11.0
95828,0194250101106,0.0
95829,0194250111101,0.0
95830,0194250111102,0.0
95831,0194250111103,0.0
95832,0194250111104,3.0
95833,0194250111105,
95834,0194250121101,0.0
95835,0194250121102,0.0
95836,0194250121103,0.0
95837,0194251601101,8.0
95838,0194251601102,0.0
95839,0194251601103,2.0
95840,0194251611101,9.0
95841,0194251611102,0.0
95842,0194251611103,0.0
95843,0194251611104,0.0
95844,0194251611105,1.0
95845,0194251611106,
95846,0194251621101,
95847,0194251631101,
95848,0194251641101,0.0
95849,0194251641102,3.0
95850,0194251641103,0.0
95851,0194280491101,11.0
95852,0194280491102,7.0
95853,0194280501101,9.0
95854,0194280501102,8.0
95855,0194280511101,4.0
95856,0194280521101,0.0
95857,0194280521102,
95858,0194280521103,5.0
95859,0194280521104,3.0
95860,0194280521105,0.0
95861,0194281731101,14.0
95862,0194281731102,14.0
95863,0194281741101,11.0
95864,0194281741102,5.0
95865,0194281751101,11.0
95866,0194281751102,1.0
95867,0194281751103,10.0
95868,0194281751104,1.0
95869,0194281761101,5.0
95870,0194281761102,9.0
